datetime,mains,activity_pred
2016-03-08 20:51:00,1.8679784932969732,1
2016-03-08 20:52:30,1.864703319217913,1
2016-03-08 20:54:00,1.7249625585113437,1
2016-03-08 20:55:30,1.8996385093945551,1
2016-03-08 20:57:00,1.8701619426830132,1
2016-03-08 20:58:30,1.8876295377713344,1
2016-03-08 21:00:00,0.1987314376692835,1
2016-03-08 21:01:30,-0.028347298478891402,1
2016-03-08 21:03:00,0.03169755963721254,1
2016-03-08 21:04:30,-0.11241009984143692,1
2016-03-08 21:06:00,-0.09930940352519606,1
2016-03-08 21:07:30,0.06663274981385484,1
2016-03-08 21:09:00,0.1408700289392197,1
2016-03-08 21:10:30,0.013138239855871323,1
2016-03-08 21:12:00,0.013138239855871323,1
2016-03-08 21:13:30,-0.10804320106935664,1
2016-03-08 21:15:00,-0.12769424554371792,1
2016-03-08 21:16:30,0.2336666278459258,1
2016-03-08 21:18:00,0.15942934872056091,1
2016-03-08 21:19:30,0.16488797218566129,1
2016-03-08 21:21:00,-0.056732140497413264,1
2016-03-08 21:22:30,-0.39953369410571576,1
2016-03-08 21:24:00,-0.42027646327309715,1
2016-03-08 21:25:30,-0.5338158313471846,1
2016-03-08 21:27:00,-0.44211095713349857,1
2016-03-08 21:28:30,-0.4399275077474584,1
2016-03-08 21:30:00,-0.4399275077474584,1
2016-03-08 21:31:30,-0.4344688842823581,1
2016-03-08 21:33:00,-0.4399275077474584,1
2016-03-08 21:34:30,-0.45411992875671936,1
2016-03-08 21:36:00,-0.4410192324404785,1
2016-03-08 21:37:30,-0.4224599126591373,1
2016-03-08 21:39:00,-0.42464336204517744,1
2016-03-08 21:40:30,-0.4213681879661172,1
2016-03-08 21:42:00,-0.3056453705059896,1
2016-03-08 21:43:30,-0.30018674704088927,1
2016-03-08 21:45:00,-0.008696254004530111,1
2016-03-08 21:46:30,1.4651320815725666,1
2016-03-08 21:12:00,0.013138239855871323,1
2016-03-08 21:13:30,-0.10804320106935664,1
2016-03-08 21:15:00,-0.12769424554371792,1
2016-03-08 21:16:30,0.2336666278459258,1
2016-03-08 21:18:00,0.15942934872056091,1
2016-03-08 21:19:30,0.16488797218566129,1
2016-03-08 21:21:00,-0.056732140497413264,1
2016-03-08 21:22:30,-0.39953369410571576,1
2016-03-08 21:24:00,-0.42027646327309715,1
2016-03-08 21:25:30,-0.5338158313471846,1
2016-03-08 21:27:00,-0.44211095713349857,1
2016-03-08 21:28:30,-0.4399275077474584,1
2016-03-08 21:30:00,-0.4399275077474584,1
2016-03-08 21:31:30,-0.4344688842823581,1
2016-03-08 21:33:00,-0.4399275077474584,1
2016-03-08 21:34:30,-0.45411992875671936,1
2016-03-08 21:36:00,-0.4410192324404785,1
2016-03-08 21:37:30,-0.4224599126591373,1
2016-03-08 21:39:00,-0.42464336204517744,1
2016-03-08 21:40:30,-0.4213681879661172,1
2016-03-08 21:42:00,-0.3056453705059896,1
2016-03-08 21:43:30,-0.30018674704088927,1
2016-03-08 21:45:00,-0.008696254004530111,1
2016-03-08 21:46:30,1.4651320815725666,1
2016-03-08 21:48:00,1.5579286804792727,1
2016-03-08 21:49:30,1.4476644864842456,1
2016-03-08 21:51:00,-0.14188666655297885,1
2016-03-08 21:52:30,-0.28599432603162833,1
2016-03-08 21:54:00,-0.5283572078820842,1
2016-03-08 21:55:30,-0.509797888100743,1
2016-03-08 21:57:00,-0.40717576695685626,1
2016-03-08 21:58:30,-0.2292246419945846,1
2016-03-08 22:00:00,0.6223206185610713,1
2016-03-08 22:01:30,1.500067271749209,1
2016-03-08 22:03:00,1.6299825102185974,1
2016-03-08 22:04:30,1.6452666559208784,1
2016-03-08 22:06:00,1.5415528100839717,1
2016-03-08 22:07:30,1.5546535064002125,1
2016-03-08 22:09:00,1.4138210210006232,1
2016-03-08 22:10:30,1.423646543237804,1
2016-03-08 21:24:00,-0.42027646327309715,1
2016-03-08 21:25:30,-0.5338158313471846,1
2016-03-08 21:27:00,-0.44211095713349857,1
2016-03-08 21:28:30,-0.4399275077474584,1
2016-03-08 21:30:00,-0.4399275077474584,1
2016-03-08 21:31:30,-0.4344688842823581,1
2016-03-08 21:33:00,-0.4399275077474584,1
2016-03-08 21:34:30,-0.45411992875671936,1
2016-03-08 21:36:00,-0.4410192324404785,1
2016-03-08 21:37:30,-0.4224599126591373,1
2016-03-08 21:39:00,-0.42464336204517744,1
2016-03-08 21:40:30,-0.4213681879661172,1
2016-03-08 21:42:00,-0.3056453705059896,1
2016-03-08 21:43:30,-0.30018674704088927,1
2016-03-08 21:45:00,-0.008696254004530111,1
2016-03-08 21:46:30,1.4651320815725666,1
2016-03-08 21:48:00,1.5579286804792727,1
2016-03-08 21:49:30,1.4476644864842456,1
2016-03-08 21:51:00,-0.14188666655297885,1
2016-03-08 21:52:30,-0.28599432603162833,1
2016-03-08 21:54:00,-0.5283572078820842,1
2016-03-08 21:55:30,-0.509797888100743,1
2016-03-08 21:57:00,-0.40717576695685626,1
2016-03-08 21:58:30,-0.2292246419945846,1
2016-03-08 22:00:00,0.6223206185610713,1
